BookID,Title,Authors,Score,ISBN,ISBN13,Language,Num_Pages,Ratings_Count,Text_Reviews_Count,Publication_Date,Publisher,Type
39799,One Step Behind  (Kurt Wallander  #7),Henning Mankell/Ebba Segerberg,4.09,0099448874,9780099448877,eng,450,11885,481,2003-04-03,Vintage,Book
39801,The White Lioness (Kurt Wallander  #3),Henning Mankell/Laurie Thompson,3.84,0099464691,9780099464693,eng,576,12367,709,2003-09-04,Vintage,Book
39849,Illuminata: A Return to Prayer,Marianne Williamson,4.28,1573225207,9781573225205,eng,301,2551,84,1995-11-01,Riverhead Books,Book
39872,Encyclopedia of an Ordinary Life,Amy Krouse Rosenthal,3.92,1400080460,9781400080465,eng,240,5067,897,2005-12-06,Broadway Books,Book
39876,The OK Book,Amy Krouse Rosenthal/Tom Lichtenheld,3.96,0061152552,9780061152559,en-US,40,1019,189,2007-04-24,HarperCollins,Book
39910,The Bread Baker's Apprentice: Mastering the Art of Extraordinary Bread,Peter Reinhart/Ron Manville,4.28,1580082688,9781580082686,eng,320,8552,248,2001-11-14,Ten Speed Press,Book
39913,Beach Blanket Bad Boys,Linda Lael Miller/Alison Kent/Lucy Monroe/Jill Shalvis/Susanna Carr/Morgan Leigh,3.89,0758210949,9780758210944,eng,352,1031,27,2005-06-07,Kensington,Book
39916,Epileptic,David B.,3.88,0375714685,9780375714689,eng,368,11891,534,2005-07-04,Pantheon,Book
39926,The Beauty Myth,Naomi Wolf,3.89,0060512180,9780060512187,eng,368,16760,909,2002-09-24,Harper Perennial,Book
39933,How to Read Literature Like a Professor,Thomas C. Foster,3.65,006000942X,9780060009427,eng,314,16550,1826,2014-11-14,Harper Perennial,Book
39934,Reading Like a Writer: A Guide for People Who Love Books and for Those Who Want to Write Them,Francine Prose,3.77,0060777052,9780060777050,eng,297,7914,1094,2007-04-10,Harper Perennial,Book
39936,After,Francine Prose,3.49,0060080833,9780060080839,eng,352,1782,268,2004-05-11,HarperTeen,Book
39937,Blue Angel,Francine Prose,3.35,0060882034,9780060882037,eng,314,2948,383,2006-02-28,Harper Perennial,Book
39961,He Came to Set the Captives Free,Rebecca  Brown,4.09,0883683237,9780883683231,en-US,288,1598,168,1992-07-01,Whitaker House,Book
39963,A Long Way from Chicago (A Long Way from Chicago  #1),Richard Peck,3.94,0142401102,9780142401101,eng,160,30141,2106,2004-04-12,Puffin Books,Book
39980,A Year Down Yonder (A Long Way from Chicago  #2),Richard Peck,4.11,0142300705,9780142300701,eng,160,26143,1638,2002-11-21,Puffin Books,Book
39988,Matilda,Roald Dahl/Quentin Blake,4.31,0141301066,9780141301068,eng,240,541914,11576,1998-06-01,Puffin Books,Book
39989,Matilda Bone,Karen Cushman/Trina Schart Hyman,3.74,0440418224,9780440418221,eng,176,3061,215,2002-03-12,Yearling,Book
40003,The History of Rome  Books 21-30: The War with Hannibal,Livy/Aubrey de Sélincourt/Betty Radice,4.14,014044145X,9780140441451,eng,711,3103,46,1972-07-30,Penguin Classics,Book
40016,Young Goodman Brown and Other Short Stories,Nathaniel Hawthorne,3.86,0486270602,9780486270609,eng,111,9101,126,1992-02-05,Dover Publications,Book
40020,A Patchwork Planet,Anne Tyler,3.79,080411918X,9780804119184,eng,320,11355,571,2001-05-01,Ballantine Books,Book
40021,A Slipping-Down Life,Anne Tyler,3.61,0345478959,9780345478955,eng,192,3335,142,2004-05-04,Ballantine Books,Book
40022,"The Hound of the Baskervilles: Another Adventure of Sherlock Holmes  with ""the Adventure of the Speckled Band""",Arthur Conan Doyle/Francis O'Gorman,4.11,1551117223,9781551117225,eng,300,1356,32,2006-01-10,Broadview Press Inc,Book
40024,The Alienist (Dr. Laszlo Kreizler  #1),Caleb Carr,4.06,0812976142,9780812976144,eng,498,126669,5578,2006-10-24,Random House,Book
40049,Monkeys,Susan Minot,3.67,0375708367,9780375708367,eng,176,1219,105,2000-08-08,Vintage,Book
40051,Evening,Susan Minot,3.37,0375700269,9780375700262,eng,288,3765,550,1999-09-07,Vintage,Book
40067,Thunderstruck,Erik Larson,3.7,1400080665,9781400080663,eng,463,30574,3534,2006-10-24,Crown Publishing Group (NY),Book
40081,The Meanest Doll in the World (Doll People  #2),Ann M. Martin/Laura Godwin/Brian Selznick,3.96,0786852976,9780786852970,en-GB,304,5717,417,2005-05-15,Little  Brown Books for Young Readers,Book
40090,Sacred Games (Sacred Games),Vikram Chandra,3.93,0061130354,9780061130359,eng,916,5983,724,2007-01-09,HarperCollins,Book
40100,Riding the Bus with My Sister: A True Life Journey,Rachel Simon,3.76,0452284554,9780452284555,eng,304,5226,771,2003-08-26,Plume,Book
40102,Blink: The Power of Thinking Without Thinking,Malcolm Gladwell,3.93,0316010669,9780316010665,eng,296,437507,12937,2007-04-03,Back Bay Books,Book
40127,Leonardo's Swans,Karen Essex,3.72,0767923065,9780767923064,eng,351,5473,230,2007-01-09,Anchor Books,Book
40139,Gone Bamboo,Anthony Bourdain,3.48,1841953679,9781841953670,eng,286,1066,74,2002-05-01,Canongate Books,Book
40152,Only Revolutions,Mark Z. Danielewski,3.21,0375421769,9780375421761,eng,360,4791,443,2006-09-12,Pantheon Books,Book
40153,The Whalestoe Letters,Mark Z. Danielewski,4.04,0375714413,9780375714412,eng,83,2112,96,2000-10-10,Pantheon,Book
40158,The Queen of Attolia (The Queen's Thief  #2),Megan Whalen Turner,4.19,0060841826,9780060841829,eng,362,31060,2786,2006-01-24,Eos,Book
40159,The King of Attolia (The Queen's Thief  #3),Megan Whalen Turner,4.37,006083577X,9780060835774,eng,387,28480,2309,2006-01-24,Greenwillow Books,Book
40160,Firebirds: An Anthology of Original Fantasy and Science Fiction,Sharyn November/Lloyd Alexander/Emma Bull/Charles Vess/Michael Cadnum/Kara Dalkey/Nancy Farmer/Nina Kiriki Hoffman/Diana Wynne Jones/Patricia A. McKillip/Garth Nix/Meredith Ann Pierce/Delia Sherman/Sherwood Smith/Nancy Springer/Megan Whalen Turner/Elizabeth Wein/Laurel Winter,3.96,0142403202,9780142403204,eng,432,3464,153,2005-05-05,Firebird,Book
40174,Herzog on Herzog,Paul Cronin,4.45,0571207081,9780571207084,eng,352,1373,93,2003-07-09,Farrar  Straus and Giroux,Book
40184,Encore Provence: New Adventures in the South of France,Peter Mayle,4.0,0679762698,9780679762690,eng,240,9980,254,2000-04-25,Vintage,Book
40189,A Year in Provence,Peter Mayle,3.96,0679731148,9780679731146,eng,207,54963,2554,1991-06-04,Vintage,Book
40200,The Crimson Petal and the White,Michel Faber,3.89,1841954314,9781841954318,eng,835,27961,2183,2003-09-11,Canongate Books,Book
40209,Maggie: A Girl of the Streets and Other Tales of New York,Stephen Crane/Larzer Ziff/Theo Davis,3.66,0140437975,9780140437973,eng,272,2476,32,2001-03-29,Penguin Classics,Book
40215,Theft: A Love Story,Peter Carey,3.43,0307263711,9780307263711,eng,269,2561,277,2006-05-09,Alfred A. Knopf,Book
40217,Kushiel's Justice (Imriel's Trilogy  #2),Jacqueline Carey,4.25,0446500038,9780446500036,eng,703,15897,381,2007-06-14,Roc,Book
40219,Dirty Jokes and Beer: Stories of the Unrefined,Drew Carey,3.53,0786885599,9780786885596,eng,256,1944,93,2000-03-15,Hachette Books,Book
40220,Godslayer (The Sundering  #2),Jacqueline Carey,3.7,076535098X,9780765350985,en-US,404,2868,127,2006-06-27,Tor Books,Book
40223,Kushiel's Avatar (Phèdre's Trilogy  #3),Jacqueline Carey,4.36,1405034149,9781405034142,eng,702,29409,689,2004-09-17,Tor,Book
40271,Alvin Journeyman (Tales of Alvin Maker  #4),Orson Scott Card,3.73,0312850530,9780312850531,en-US,381,13694,231,2005-12-01,Tor Books,Book
40281,Masterpieces: The Best Science Fiction of the Twentieth Century,Orson Scott Card/Isaac Asimov/William Gibson/Michael Swanwick/Theodore Sturgeon/Larry Niven/Robert Silverberg/Harry Turtledove/James Blish/George R.R. Martin/James Patrick Kelly/Karen Joy Fowler/Arthur C. Clarke/Lloyd Biggle Jr./Terry Bisson/Poul Anderson/John Kessel/R.A. Lafferty/C.J. Cherryh/Lisa Goldstein/Edmond Hamilton/Robert A. Heinlein/Ursula K. Le Guin/Ray Bradbury/Frederik Pohl/Harlan Ellison/George Alec Effinger/Brian W. Aldiss,4.21,0441011330,9780441011339,eng,422,1202,79,2004-03-02,Ace Books,Book
40287,Wyrms,Orson Scott Card,3.38,0765305607,9780765305602,eng,336,4984,202,2003-04-05,Orb Books,Book
40289,The Abyss,Orson Scott Card/James Francis Cameron,4.07,0099690608,9780099690603,eng,363,17911,111,1989-10-05,Legend,Book
40293,Pastwatch: The Redemption of Christopher Columbus,Orson Scott Card,3.97,0812508645,9780812508642,en-US,402,12940,894,2016-03-01,Tor Books,Book
40295,This Is the Way the World Ends,James K. Morrow,3.75,0156002086,9780156002080,eng,319,1312,81,1995-04-24,Harcourt Brace & company,Book
40303,Lost Boys,Orson Scott Card,3.59,0517125773,9780517125779,eng,448,7469,689,1994-07-10,Random House Value Publishing,Book
40304,The Worthing Saga (Worthing  #1-3),Orson Scott Card,3.85,0812533313,9780812533316,eng,463,8064,299,1992-12-15,Tor Books,Book
40312,The Rocky Road to Romance (Elsie Hawkins #4),Janet Evanovich,3.67,0060598891,9780060598891,eng,249,9669,315,2011-11-29,Harper,Book
40314,Love Overboard,Janet Evanovich,3.65,0060598840,9780060598846,eng,244,11448,338,2005-02-01,HarperTorch,Book
40318,Back to the Bedroom (Elsie Hawkins #1),Janet Evanovich,3.68,0060598859,9780060598853,eng,234,10077,486,2014-02-25,Harper,Book
40328,Full Blast (Full #4),Janet Evanovich/Charlotte Hughes,3.83,0312983301,9780312983307,eng,344,12363,278,2004-04-19,St. Martin's Paperbacks,Book
40329,Metro Girl (Alex Barnaby  #1),Janet Evanovich,3.62,0060584025,9780060584023,eng,374,28987,1090,2005-09-27,HarperTorch,Book
40331,To the Nines (Stephanie Plum  #9),Janet Evanovich,4.17,0747267634,9780747267638,eng,320,94990,1581,2004-06-05,St. Martin's Press,Book
40335,Full Speed (Full  #3),Janet Evanovich/Charlotte Hughes,3.83,0755301978,9780755301973,eng,344,11280,223,2003-11-03,Headline,Book
40342,Two for the Dough (Stephanie Plum  #2),Janet Evanovich,4.11,0312948964,9780312948962,en-US,325,2509,292,2007-06-29,St. Martin's Press,Book
40364,The Martians (Mars Trilogy  #3.5),Kim Stanley Robinson,3.56,0553574019,9780553574012,eng,434,1495,92,2000-10-03,Spectra Books,Book
40372,Pirates of Venus (Venus  #1),Edgar Rice Burroughs/Thomas Floyd/F. Paul Wilson/Phillip R. Burger,3.7,0803261837,9780803261839,eng,179,1235,66,2001-09-01,Bison Books,Book
40376,Swords of Mars (Barsoom  #8),Edgar Rice Burroughs,3.82,0345329562,9780345329561,eng,191,2812,61,1979-07-12,Del Rey,Book
40379,The Warlord of Mars (Barsoom  #3),Edgar Rice Burroughs/John Bolen,3.86,1400130220,9781400130221,eng,6,9350,345,2001-02-01,Tantor Media,Book
40384,Synthetic Men of Mars (Barsoom  #9),Edgar Rice Burroughs,3.78,0345339304,9780345339300,eng,160,2601,58,1980-01-12,Del Rey,Book
40385,The Master Mind of Mars (Barsoom #6),Edgar Rice Burroughs,3.85,0345334248,9780345334244,eng,160,3949,80,1979-04-12,Ballantine Books,Book
40386,A Fighting Man of Mars (Barsoom  #7),Edgar Rice Burroughs,3.84,0345345118,9780345345110,eng,239,3169,77,1984-10-12,Del Rey,Book
40387,Thuvia  Maid of Mars (Barsoom  #4),Edgar Rice Burroughs,3.75,0345339932,9780345339935,eng,160,6313,233,1986-07-12,Del Rey,Book
40388,John Carter of Mars (Barsoom #11),Edgar Rice Burroughs,3.82,0345329554,9780345329554,eng,167,3703,78,1985-07-12,Del Rey,Book
40395,A Princess of Mars (Barsoom  #1),Edgar Rice Burroughs/John Seelye,3.81,0143104888,9780143104889,eng,186,38926,2355,2007-01-30,Penguin Books,Book
40425,Tarzan of the Apes (Tarzan  #1),Edgar Rice Burroughs,3.9,0809599813,9780809599813,eng,324,31734,1573,2003-09-01,Wildside Press,Book
40436,The Five People You Meet in Heaven,Mitch Albom,3.93,0751536822,9780751536829,eng,229,4251,525,2005-09-02,Time Warner Paperbacks,Book
40437,Murder in the Bastille (Aimee Leduc Investigations  #4),Cara Black,3.73,1569473641,9781569473641,en-US,276,1198,110,2004-04-01,Soho Crime,Book
40440,The Thirteenth Tale,Diane Setterfield,3.96,0743298020,9780743298025,eng,406,239809,18865,2006-09-12,Atria Books,Book
40450,Market Forces,Richard K. Morgan,3.59,0345457749,9780345457745,eng,464,5593,264,2005-03-01,Ballantine Books,Book
40465,Thank You for Smoking,Christopher Buckley,3.93,0812976525,9780812976526,eng,272,9900,561,2006-02-14,Random House Trade Paperbacks,Book
40470,Cities of the Plain (The Border Trilogy  #3),Cormac McCarthy,4.09,0679747192,9780679747192,eng,292,17475,946,1999-05-25,Vintage,Book
40482,Harvest,Tess Gerritsen,4.11,067155302X,9780671553029,eng,368,15619,523,1997-08-01,Pocket Books,Book
40483,Story of O (Story of O #1),Pauline Réage/Sabine d'Estree,3.32,0345301110,9780345301116,eng,199,12840,997,1981-05-12,Ballantine Books,Book
40490,The Valley of Vision: A Collection of Puritan Prayers and Devotions,Arthur Bennett,4.54,0851512283,9780851512280,eng,223,9476,247,1975-11-01,Banner of Truth,Book
40491,Valley Of Silence (Circle Trilogy  #3),Nora Roberts,4.22,0515141674,9780515141672,eng,318,1372,113,2006-11-01,Berkley Books,Book
40492,Revolution in The Valley: The Insanely Great Story of How the Mac Was Made,Andy Hertzfeld/Steve Wozniak,4.18,0596007191,9780596007195,en-US,291,1900,55,2004-12-16,O'Reilly Media,Book
40493,The Valley of Horses (Earth's Children  #2),Jean M. Auel,4.0,0553381660,9780553381665,en-US,544,59723,1733,2002-06-25,Bantam,Book
40496,How Green Was My Valley,Richard Llewellyn,4.18,0141185856,9780141185859,eng,448,12351,1041,2001-06-28,Penguin Classics,Book
40526,Time and Again (Time  #1),Jack Finney,3.96,0575073608,9780575073609,eng,399,13760,1624,2012-05-01,Orion Publishing Group,Book
40530,Time and Again: Time Was / Times Change,Nora Roberts,3.77,0373484410,9780373484416,eng,505,7574,194,2001-08-24,Silhouette,Book
40531,Meeting Jesus Again for the First Time: The Historical Jesus and the Heart of Contemporary Faith,Marcus J. Borg,4.12,0060609176,9780060609177,en-US,160,4272,260,2015-04-07,HarperOne,Book
40532,Reading the Bible Again for the First Time: Taking the Bible Seriously but Not Literally,Marcus J. Borg,4.13,0060609192,9780060609191,en-US,321,2959,187,2015-04-07,HarperOne,Book
40609,La fortaleza digital,Dan Brown/Eduardo García Murillo,3.65,8489367019,9788489367012,spa,440,1078,76,2006-02-01,Umbriel,Book
40630,How Europe Underdeveloped Africa,Walter Rodney/Vincent Harding,4.27,0882580965,9780882580968,eng,312,2088,96,1981-01-01,Howard University Press,Book
40631,Europe: A History,Norman Davies,4.17,0060974680,9780060974688,eng,1392,3394,163,1998-01-20,Harper Perennial,Book
40700,Schott's Original Miscellany,Ben Schott/Collin Deckerman,4.08,1582343497,9781582343495,eng,158,1379,103,2003-08-04,Bloomsbury Publishing PLC,Book
40710,Blowback (Scot Harvath  #4),Brad Thor,4.18,1416505415,9781416505419,eng,575,13546,371,2006-06-01,Pocket Books,Book
40718,The Sorrows of Empire: Militarism  Secrecy  and the End of the Republic,Chalmers Johnson/Shara Kay,4.13,0805077979,9780805077971,en-US,389,1332,75,2005-04-01,St. Martins Press-3PL,Book
40763,Bouvard and Pecuchet,Gustave Flaubert/Αχιλλέας Κυριακίδης/Mark Polizzotti/Raymond Queneau,3.86,1564783936,9781564783936,eng,328,2820,103,2006-03-28,Dalkey Archive Press,Book
40795,Turtle Island,Gary Snyder/Michael Corr,4.09,0811205460,9780811205467,eng,112,3809,105,1974-01-17,New Directions,Book
40806,Turtle Moon,Alice Hoffman,3.83,0099429160,9780099429166,eng,275,7545,388,2002-04-04,Vintage,Book
40868,The Demon Princes  Volume One: The Star King  The Killing Machine  The Palace of Love,Jack Vance,4.25,0312853025,9780312853020,eng,446,1134,44,1997-04-15,Orb Books,Book
40893,Madouc (Lyonesse  #3),Jack Vance,4.15,0441505325,9780441505326,eng,426,1825,71,1991-08-01,Ace Books,Book
40923,Theodore Rex,Edmund Morris,4.19,0812966007,9780812966008,eng,555,38131,911,2002-10-01,Random House Trade Paperbacks,Book
40929,The Rise of Theodore Roosevelt,Edmund Morris,4.23,0375756787,9780375756788,eng,780,36847,1461,2001-11-20,Random House Trade Paperbacks,Book
40958,The Art of Innovation: Lessons in Creativity from IDEO  America's Leading Design Firm,Tom Kelley/Jonathan Littman/Tom Peters,3.97,0385499841,9780385499842,eng,320,6412,154,2001-01-16,Broadway Business,Book
40992,Shadow & Claw (The Book of the New Sun #1-2),Gene Wolfe,4.02,0312890176,9780312890179,eng,413,13211,883,1994-10-15,Orb Books,Book
40995,Sword & Citadel (The Book of the New Sun #3-4),Gene Wolfe,4.32,0312890184,9780312890186,eng,411,9426,351,1994-10-15,Orb Books,Book
40996,The Wizard (The Wizard Knight #2),Gene Wolfe,3.86,0765350505,9780765350503,eng,587,2595,104,2006-08-29,Tor Fantasy,Book
40997,Soldier of Sidon (Latro #3),Gene Wolfe,4.01,0765316641,9780765316646,eng,320,1063,60,2006-10-31,Tor Books,Book
41055,Street of the Five Moons (Vicky Bliss  #2),Elizabeth Peters,3.95,0380731215,9780380731213,eng,376,3654,148,2000-03-07,Avon,Book
41069,Stand on Zanzibar,John Brunner,3.96,1857988361,9781857988369,eng,672,12560,387,1999-08-12,Gollancz,Book
41070,The Shockwave Rider,John Brunner,3.95,0345467175,9780345467171,eng,288,2945,125,1995-03-01,Del Rey,Book
41074,The Sheep Look Up,John Brunner/James John Bell/David Brin,3.95,1932100016,9781932100013,eng,388,3568,284,2003-05-11,BenBella Books,Book
41098,World of Wonders (The Deptford Trilogy  #3),Robertson Davies/Wayne Johnston,4.09,0143039148,9780143039143,eng,352,3633,142,2006-02-28,Penguin Classics,Book
41120,Sixty Days and Counting (Science in the Capital  #3),Kim Stanley Robinson,3.66,0553803131,9780553803136,eng,388,1642,136,2007-02-27,Bantam Doubleday Dell Publishing Group,Book
41121,Fifty Degrees Below (Science in the Capital  #2),Kim Stanley Robinson,3.69,0553585819,9780553585810,eng,640,2099,155,2007-01-30,Spectra,Book
41125,The Gold Coast (Three Californias Triptych  #2),Kim Stanley Robinson,3.7,0312890370,9780312890377,eng,400,1194,78,1995-05-15,Orb Books,Book
41126,Antarctica,Kim Stanley Robinson,3.78,0553574027,9780553574029,eng,672,2248,165,1999-07-06,Bantam,Book
41128,The Wild Shore (Three Californias Triptych  #1),Kim Stanley Robinson,3.75,0312890362,9780312890360,eng,384,2457,170,1995-03-15,Orb Books,Book
41129,Forty Signs of Rain (Science in the Capital #1),Kim Stanley Robinson,3.54,0553585800,9780553585803,en-US,393,3044,339,2005-07-26,Bantam Spectra,Book
41130,Pacific Edge (Three Californias Triptych  #3),Kim Stanley Robinson,3.78,0312890389,9780312890384,eng,336,1208,89,1995-05-15,Orb Books,Book
41179,Miracleman  Book Three: Olympus,Alan Moore/John Totleben/Steve Oliff/Joe Caramagna/Michael Kelleher/Peter Milligan/Mike Allred,4.39,1560600802,9781560600800,eng,328,1768,93,2015-04-21,Marvel Comics,Book
41193,A Thousand Acres,Jane Smiley,3.81,1400033837,9781400033836,eng,371,53322,2358,2003-12-02,Anchor,Book
41219,Possession,A.S. Byatt,3.89,0679735909,9780679735908,eng,555,62580,3465,1991-10-01,Vintage,Book
41226,The Best American Nonrequired Reading 2004,Dave Eggers/Viggo Mortensen,3.86,0618341234,9780618341238,en-US,407,1234,67,2004-10-14,Houghton Mifflin,Book
41231,The Culture of Fear: Why Americans Are Afraid of the Wrong Things,Barry Glassner,3.7,0465014909,9780465014903,en-US,210,3095,305,2000-03-16,Basic Books,Book
41250,GraceLand,Chris Abani,3.78,0312425287,9780312425289,en-US,336,2121,202,2005-01-26,Picador,Book
41315,Syrup,Max Barry,3.88,0140291873,9780140291872,en-US,304,4715,303,2000-07-01,New York : Penguin Books,Book
41329,The Red Tent,Anita Diamant,4.17,0312427298,9780312427290,en-US,321,5390,614,2007-08-21,Picador,Book
41330,Metaconcert (Intervention  #2),Julian May,4.21,0345355245,9780345355249,eng,282,1389,15,1989-01-13,Del Rey,Book
41331,Surveillance (Intervention  #1),Julian May,4.19,0345355237,9780345355232,en-US,368,1355,15,1988-11-13,Del Rey,Book
